t,X_0.0,X_0.1,X_0.2,X_0.3,X_0.4,X_0.5,X_0.6,X_0.7,X_0.8,X_0.9,X_1.0,X_1.1,X_1.2,X_1.3,X_1.4,X_1.5,X_1.6,X_1.7,X_1.8,X_1.9,X_2.0
169560,0.162834,0.162729,0.162413,0.161884,0.161138,0.160169,0.158968,0.157526,0.155828,0.153856,0.151586,0.148988,0.146019,0.142624,0.138719,0.134184,0.128822,0.122285,0.113853,0.101467,0.053719
169620,0.162808,0.162703,0.162388,0.161859,0.161113,0.160144,0.158944,0.157502,0.155804,0.153832,0.151563,0.148966,0.145998,0.142604,0.138700,0.134166,0.128804,0.122270,0.113840,0.101456,0.053716
169680,0.162783,0.162678,0.162362,0.161834,0.161088,0.160119,0.158919,0.157478,0.155780,0.153809,0.151541,0.148944,0.145977,0.142583,0.138681,0.134147,0.128787,0.122254,0.113826,0.101445,0.053714
169740,0.162757,0.162652,0.162337,0.161808,0.161063,0.160094,0.158895,0.157453,0.155757,0.153786,0.151518,0.148922,0.145956,0.142563,0.138661,0.134129,0.128770,0.122239,0.113812,0.101433,0.053711
169800,0.162732,0.162627,0.162311,0.161783,0.161037,0.160069,0.158870,0.157429,0.155733,0.153763,0.151495,0.148900,0.145935,0.142542,0.138642,0.134111,0.128753,0.122223,0.113798,0.101422,0.053708
169860,0.162706,0.162601,0.162286,0.161757,0.161012,0.160044,0.158846,0.157405,0.155709,0.153739,0.151473,0.148878,0.145913,0.142522,0.138622,0.134092,0.128736,0.122208,0.113785,0.101411,0.053706
169920,0.162680,0.162576,0.162260,0.161732,0.160987,0.160020,0.158821,0.157381,0.155685,0.153716,0.151450,0.148856,0.145892,0.142502,0.138603,0.134074,0.128719,0.122192,0.113771,0.101400,0.053703
169980,0.162655,0.162550,0.162235,0.161707,0.160962,0.159995,0.158796,0.157357,0.155662,0.153693,0.151428,0.148834,0.145871,0.142481,0.138584,0.134056,0.128702,0.122176,0.113757,0.101388,0.053701
170040,0.162629,0.162524,0.162209,0.161682,0.160937,0.159970,0.158772,0.157333,0.155638,0.153670,0.151405,0.148812,0.145850,0.142461,0.138564,0.134038,0.128685,0.122161,0.113744,0.101377,0.053698
170100,0.162604,0.162499,0.162184,0.161656,0.160912,0.159945,0.158748,0.157309,0.155614,0.153647,0.151382,0.148790,0.145829,0.142441,0.138545,0.134019,0.128668,0.122145,0.113730,0.101366,0.053695
170160,0.162578,0.162473,0.162159,0.161631,0.160887,0.159920,0.158723,0.157284,0.155591,0.153624,0.151360,0.148768,0.145808,0.142421,0.138526,0.134001,0.128651,0.122130,0.113716,0.101355,0.053693
170220,0.162553,0.162448,0.162133,0.161606,0.160862,0.159896,0.158699,0.157260,0.155567,0.153601,0.151337,0.148747,0.145787,0.142400,0.138507,0.133983,0.128634,0.122114,0.113702,0.101344,0.053690
170280,0.162527,0.162423,0.162108,0.161581,0.160837,0.159871,0.158674,0.157236,0.155544,0.153578,0.151315,0.148725,0.145766,0.142380,0.138487,0.133965,0.128617,0.122099,0.113689,0.101333,0.053688
170340,0.162502,0.162397,0.162082,0.161555,0.160812,0.159846,0.158650,0.157212,0.155520,0.153554,0.151292,0.148703,0.145744,0.142360,0.138468,0.133947,0.128600,0.122084,0.113675,0.101321,0.053685
170400,0.162476,0.162372,0.162057,0.161530,0.160787,0.159821,0.158625,0.157188,0.155496,0.153531,0.151270,0.148681,0.145723,0.142340,0.138449,0.133928,0.128584,0.122068,0.113662,0.101310,0.053682
170460,0.162451,0.162346,0.162032,0.161505,0.160762,0.159797,0.158601,0.157164,0.155473,0.153508,0.151248,0.148659,0.145702,0.142320,0.138430,0.133910,0.128567,0.122053,0.113648,0.101299,0.053680
170520,0.162425,0.162321,0.162007,0.161480,0.160737,0.159772,0.158577,0.157140,0.155449,0.153485,0.151225,0.148638,0.145681,0.142299,0.138410,0.133892,0.128550,0.122037,0.113634,0.101288,0.053677
170580,0.162400,0.162296,0.161981,0.161455,0.160712,0.159747,0.158552,0.157116,0.155426,0.153462,0.151203,0.148616,0.145660,0.142279,0.138391,0.133874,0.128533,0.122022,0.113621,0.101277,0.053675
170640,0.162375,0.162270,0.161956,0.161430,0.160687,0.159723,0.158528,0.157092,0.155402,0.153439,0.151180,0.148594,0.145639,0.142259,0.138372,0.133856,0.128516,0.122006,0.113607,0.101266,0.053672
170700,0.162349,0.162245,0.161931,0.161405,0.160662,0.159698,0.158504,0.157069,0.155379,0.153416,0.151158,0.148572,0.145618,0.142239,0.138353,0.133838,0.128499,0.121991,0.113593,0.101255,0.053669
170760,0.162324,0.162220,0.161906,0.161379,0.160637,0.159673,0.158479,0.157045,0.155355,0.153393,0.151136,0.148551,0.145597,0.142219,0.138334,0.133820,0.128482,0.121976,0.113580,0.101243,0.053667
170820,0.162299,0.162194,0.161880,0.161354,0.160613,0.159649,0.158455,0.157021,0.155332,0.153371,0.151113,0.148529,0.145576,0.142199,0.138314,0.133802,0.128465,0.121960,0.113566,0.101232,0.053664
170880,0.162273,0.162169,0.161855,0.161329,0.160588,0.159624,0.158431,0.156997,0.155308,0.153348,0.151091,0.148507,0.145556,0.142179,0.138295,0.133784,0.128449,0.121945,0.113553,0.101221,0.053662
170940,0.162248,0.162144,0.161830,0.161304,0.160563,0.159600,0.158407,0.156973,0.155285,0.153325,0.151069,0.148486,0.145535,0.142159,0.138276,0.133765,0.128432,0.121929,0.113539,0.101210,0.053659
171000,0.162223,0.162119,0.161805,0.161279,0.160538,0.159575,0.158382,0.156949,0.155262,0.153302,0.151046,0.148464,0.145514,0.142138,0.138257,0.133747,0.128415,0.121914,0.113526,0.101199,0.053657
171060,0.162198,0.162093,0.161780,0.161254,0.160513,0.159551,0.158358,0.156925,0.155238,0.153279,0.151024,0.148442,0.145493,0.142118,0.138238,0.133729,0.128398,0.121899,0.113512,0.101188,0.053654
171120,0.162172,0.162068,0.161755,0.161229,0.160488,0.159526,0.158334,0.156901,0.155215,0.153256,0.151002,0.148421,0.145472,0.142098,0.138219,0.133711,0.128381,0.121883,0.113498,0.101177,0.053651
171180,0.162147,0.162043,0.161730,0.161204,0.160464,0.159502,0.158310,0.156878,0.155191,0.153233,0.150979,0.148399,0.145451,0.142078,0.138200,0.133693,0.128365,0.121868,0.113485,0.101166,0.053649
171240,0.162122,0.162018,0.161704,0.161180,0.160439,0.159477,0.158286,0.156854,0.155168,0.153210,0.150957,0.148378,0.145430,0.142058,0.138181,0.133675,0.128348,0.121853,0.113471,0.101155,0.053646
171300,0.162097,0.161993,0.161679,0.161155,0.160414,0.159453,0.158261,0.156830,0.155145,0.153188,0.150935,0.148356,0.145409,0.142038,0.138162,0.133657,0.128331,0.121837,0.113458,0.101144,0.053644
171360,0.162072,0.161968,0.161654,0.161130,0.160390,0.159428,0.158237,0.156806,0.155122,0.153165,0.150913,0.148334,0.145389,0.142018,0.138142,0.133639,0.128314,0.121822,0.113444,0.101133,0.053641
171420,0.162047,0.161942,0.161629,0.161105,0.160365,0.159404,0.158213,0.156783,0.155098,0.153142,0.150891,0.148313,0.145368,0.141998,0.138123,0.133621,0.128298,0.121807,0.113431,0.101122,0.053639
171480,0.162021,0.161917,0.161604,0.161080,0.160340,0.159379,0.158189,0.156759,0.155075,0.153119,0.150868,0.148291,0.145347,0.141978,0.138104,0.133603,0.128281,0.121792,0.113417,0.101111,0.053636
171540,0.161996,0.161892,0.161579,0.161055,0.160316,0.159355,0.158165,0.156735,0.155052,0.153096,0.150846,0.148270,0.145326,0.141958,0.138085,0.133586,0.128264,0.121776,0.113404,0.101100,0.053634
171600,0.161971,0.161867,0.161554,0.161030,0.160291,0.159331,0.158141,0.156712,0.155028,0.153074,0.150824,0.148248,0.145305,0.141939,0.138066,0.133568,0.128247,0.121761,0.113390,0.101089,0.053631
171660,0.161946,0.161842,0.161529,0.161005,0.160266,0.159306,0.158117,0.156688,0.155005,0.153051,0.150802,0.148227,0.145285,0.141919,0.138047,0.133550,0.128231,0.121746,0.113377,0.101077,0.053628
171720,0.161921,0.161817,0.161504,0.160981,0.160242,0.159282,0.158093,0.156664,0.154982,0.153028,0.150780,0.148205,0.145264,0.141899,0.138028,0.133532,0.128214,0.121731,0.113363,0.101066,0.053626
171780,0.161896,0.161792,0.161480,0.160956,0.160217,0.159258,0.158069,0.156641,0.154959,0.153006,0.150758,0.148184,0.145243,0.141879,0.138010,0.133514,0.128197,0.121715,0.113350,0.101055,0.053623
171840,0.161871,0.161767,0.161455,0.160931,0.160193,0.159233,0.158045,0.156617,0.154936,0.152983,0.150736,0.148162,0.145223,0.141859,0.137991,0.133496,0.128181,0.121700,0.113337,0.101045,0.053621
171900,0.161846,0.161742,0.161430,0.160906,0.160168,0.159209,0.158021,0.156593,0.154912,0.152960,0.150713,0.148141,0.145202,0.141839,0.137972,0.133478,0.128164,0.121685,0.113323,0.101034,0.053618
171960,0.161821,0.161717,0.161405,0.160882,0.160144,0.159185,0.157997,0.156570,0.154889,0.152938,0.150691,0.148120,0.145181,0.141819,0.137953,0.133460,0.128147,0.121670,0.113310,0.101023,0.053616
172020,0.161796,0.161692,0.161380,0.160857,0.160119,0.159160,0.157973,0.156546,0.154866,0.152915,0.150669,0.148098,0.145161,0.141799,0.137934,0.133442,0.128131,0.121655,0.113296,0.101012,0.053613
172080,0.161771,0.161667,0.161355,0.160832,0.160095,0.159136,0.157949,0.156523,0.154843,0.152892,0.150647,0.148077,0.145140,0.141780,0.137915,0.133425,0.128114,0.121639,0.113283,0.101001,0.053611
172140,0.161746,0.161643,0.161330,0.160808,0.160070,0.159112,0.157925,0.156499,0.154820,0.152870,0.150625,0.148055,0.145119,0.141760,0.137896,0.133407,0.128098,0.121624,0.113270,0.100990,0.053608
172200,0.161721,0.161618,0.161306,0.160783,0.160046,0.159088,0.157901,0.156476,0.154797,0.152847,0.150603,0.148034,0.145099,0.141740,0.137877,0.133389,0.128081,0.121609,0.113256,0.100979,0.053606
172260,0.161697,0.161593,0.161281,0.160758,0.160021,0.159064,0.157877,0.156452,0.154774,0.152825,0.150581,0.148013,0.145078,0.141720,0.137858,0.133371,0.128064,0.121594,0.113243,0.100968,0.053603
172320,0.161672,0.161568,0.161256,0.160734,0.159997,0.159039,0.157854,0.156429,0.154751,0.152802,0.150559,0.147991,0.145057,0.141700,0.137839,0.133353,0.128048,0.121579,0.113229,0.100957,0.053601
172380,0.161647,0.161543,0.161231,0.160709,0.159972,0.159015,0.157830,0.156405,0.154728,0.152780,0.150537,0.147970,0.145037,0.141681,0.137821,0.133336,0.128031,0.121564,0.113216,0.100946,0.053598
172440,0.161622,0.161518,0.161207,0.160684,0.159948,0.158991,0.157806,0.156382,0.154705,0.152757,0.150515,0.147949,0.145016,0.141661,0.137802,0.133318,0.128015,0.121548,0.113203,0.100935,0.053596
172500,0.161597,0.161493,0.161182,0.160660,0.159924,0.158967,0.157782,0.156358,0.154682,0.152735,0.150493,0.147928,0.144996,0.141641,0.137783,0.133300,0.127998,0.121533,0.113189,0.100924,0.053593
172560,0.161572,0.161469,0.161157,0.160635,0.159899,0.158943,0.157758,0.156335,0.154659,0.152712,0.150472,0.147906,0.144975,0.141621,0.137764,0.133282,0.127982,0.121518,0.113176,0.100913,0.053591
172620,0.161548,0.161444,0.161132,0.160611,0.159875,0.158919,0.157734,0.156311,0.154636,0.152690,0.150450,0.147885,0.144955,0.141602,0.137745,0.133265,0.127965,0.121503,0.113163,0.100902,0.053588
172680,0.161523,0.161419,0.161108,0.160586,0.159850,0.158895,0.157711,0.156288,0.154613,0.152667,0.150428,0.147864,0.144934,0.141582,0.137727,0.133247,0.127949,0.121488,0.113149,0.100891,0.053586
172740,0.161498,0.161394,0.161083,0.160562,0.159826,0.158871,0.157687,0.156265,0.154590,0.152645,0.150406,0.147843,0.144914,0.141562,0.137708,0.133229,0.127932,0.121473,0.113136,0.100880,0.053583
172800,0.161473,0.161370,0.161059,0.160537,0.159802,0.158847,0.157663,0.156241,0.154567,0.152622,0.150384,0.147821,0.144893,0.141543,0.137689,0.133212,0.127916,0.121458,0.113123,0.100870,0.053581
172860,0.161449,0.161345,0.161034,0.160513,0.159778,0.158823,0.157640,0.156218,0.154544,0.152600,0.150362,0.147800,0.144873,0.141523,0.137670,0.133194,0.127899,0.121443,0.113109,0.100859,0.053578
172920,0.161424,0.161320,0.161009,0.160488,0.159753,0.158799,0.157616,0.156195,0.154521,0.152578,0.150340,0.147779,0.144852,0.141503,0.137652,0.133176,0.127883,0.121428,0.113096,0.100848,0.053576
172980,0.161399,0.161296,0.160985,0.160464,0.159729,0.158775,0.157592,0.156171,0.154498,0.152555,0.150319,0.147758,0.144832,0.141484,0.137633,0.133159,0.127866,0.121413,0.113083,0.100837,0.053573
173040,0.161374,0.161271,0.160960,0.160439,0.159705,0.158751,0.157568,0.156148,0.154475,0.152533,0.150297,0.147737,0.144811,0.141464,0.137614,0.133141,0.127850,0.121398,0.113070,0.100826,0.053571
173100,0.161350,0.161246,0.160936,0.160415,0.159681,0.158727,0.157545,0.156125,0.154453,0.152510,0.150275,0.147716,0.144791,0.141445,0.137596,0.133123,0.127833,0.121383,0.113056,0.100815,0.053568
173160,0.161325,0.161222,0.160911,0.160391,0.159656,0.158703,0.157521,0.156101,0.154430,0.152488,0.150253,0.147694,0.144771,0.141425,0.137577,0.133106,0.127817,0.121368,0.113043,0.100804,0.053566
173220,0.161301,0.161197,0.160887,0.160366,0.159632,0.158679,0.157498,0.156078,0.154407,0.152466,0.150232,0.147673,0.144750,0.141405,0.137558,0.133088,0.127801,0.121353,0.113030,0.100794,0.053563
173280,0.161276,0.161173,0.160862,0.160342,0.159608,0.158655,0.157474,0.156055,0.154384,0.152444,0.150210,0.147652,0.144730,0.141386,0.137540,0.133070,0.127784,0.121338,0.113017,0.100783,0.053561
173340,0.161251,0.161148,0.160838,0.160318,0.159584,0.158631,0.157450,0.156032,0.154361,0.152421,0.150188,0.147631,0.144709,0.141366,0.137521,0.133053,0.127768,0.121323,0.113003,0.100772,0.053559
173400,0.161227,0.161124,0.160813,0.160293,0.159560,0.158607,0.157427,0.156009,0.154339,0.152399,0.150166,0.147610,0.144689,0.141347,0.137502,0.133035,0.127751,0.121308,0.112990,0.100761,0.053556
173460,0.161202,0.161099,0.160789,0.160269,0.159536,0.158583,0.157403,0.155985,0.154316,0.152377,0.150145,0.147589,0.144669,0.141327,0.137484,0.133018,0.127735,0.121293,0.112977,0.100750,0.053554
173520,0.161178,0.161075,0.160764,0.160245,0.159512,0.158559,0.157380,0.155962,0.154293,0.152354,0.150123,0.147568,0.144648,0.141308,0.137465,0.133000,0.127719,0.121278,0.112964,0.100740,0.053551
173580,0.161153,0.161050,0.160740,0.160220,0.159488,0.158536,0.157356,0.155939,0.154270,0.152332,0.150101,0.147547,0.144628,0.141288,0.137447,0.132983,0.127702,0.121263,0.112951,0.100729,0.053549
173640,0.161129,0.161026,0.160716,0.160196,0.159464,0.158512,0.157333,0.155916,0.154248,0.152310,0.150080,0.147526,0.144608,0.141269,0.137428,0.132965,0.127686,0.121248,0.112937,0.100718,0.053546
173700,0.161104,0.161001,0.160691,0.160172,0.159439,0.158488,0.157309,0.155893,0.154225,0.152288,0.150058,0.147505,0.144588,0.141249,0.137410,0.132948,0.127670,0.121233,0.112924,0.100707,0.053544
173760,0.161080,0.160977,0.160667,0.160148,0.159415,0.158464,0.157286,0.155870,0.154202,0.152266,0.150036,0.147484,0.144567,0.141230,0.137391,0.132930,0.127653,0.121218,0.112911,0.100696,0.053541
173820,0.161055,0.160952,0.160642,0.160124,0.159391,0.158440,0.157262,0.155847,0.154180,0.152243,0.150015,0.147463,0.144547,0.141210,0.137373,0.132913,0.127637,0.121203,0.112898,0.100686,0.053539
173880,0.161031,0.160928,0.160618,0.160099,0.159367,0.158417,0.157239,0.155824,0.154157,0.152221,0.149993,0.147442,0.144527,0.141191,0.137354,0.132895,0.127621,0.121189,0.112885,0.100675,0.053537
173940,0.161006,0.160904,0.160594,0.160075,0.159343,0.158393,0.157215,0.155801,0.154134,0.152199,0.149972,0.147421,0.144507,0.141172,0.137335,0.132878,0.127605,0.121174,0.112872,0.100664,0.053534
174000,0.160982,0.160879,0.160570,0.160051,0.159320,0.158369,0.157192,0.155778,0.154112,0.152177,0.149950,0.147400,0.144486,0.141152,0.137317,0.132860,0.127588,0.121159,0.112859,0.100653,0.053532
174060,0.160958,0.160855,0.160545,0.160027,0.159296,0.158346,0.157169,0.155754,0.154089,0.152155,0.149929,0.147379,0.144466,0.141133,0.137299,0.132843,0.127572,0.121144,0.112845,0.100643,0.053529
174120,0.160933,0.160830,0.160521,0.160003,0.159272,0.158322,0.157145,0.155731,0.154067,0.152133,0.149907,0.147358,0.144446,0.141113,0.137280,0.132825,0.127556,0.121129,0.112832,0.100632,0.053527
174180,0.160909,0.160806,0.160497,0.159979,0.159248,0.158298,0.157122,0.155708,0.154044,0.152111,0.149886,0.147338,0.144426,0.141094,0.137262,0.132808,0.127540,0.121114,0.112819,0.100621,0.053524
174240,0.160885,0.160782,0.160473,0.159955,0.159224,0.158275,0.157099,0.155685,0.154021,0.152089,0.149864,0.147317,0.144406,0.141075,0.137243,0.132790,0.127523,0.121099,0.112806,0.100610,0.053522
174300,0.160860,0.160758,0.160448,0.159931,0.159200,0.158251,0.157075,0.155663,0.153999,0.152067,0.149843,0.147296,0.144386,0.141055,0.137225,0.132773,0.127507,0.121085,0.112793,0.100600,0.053520
174360,0.160836,0.160733,0.160424,0.159906,0.159176,0.158227,0.157052,0.155640,0.153976,0.152045,0.149821,0.147275,0.144365,0.141036,0.137206,0.132756,0.127491,0.121070,0.112780,0.100589,0.053517
174420,0.160812,0.160709,0.160400,0.159882,0.159152,0.158204,0.157029,0.155617,0.153954,0.152023,0.149800,0.147254,0.144345,0.141017,0.137188,0.132738,0.127475,0.121055,0.112767,0.100578,0.053515
174480,0.160788,0.160685,0.160376,0.159858,0.159128,0.158180,0.157005,0.155594,0.153931,0.152001,0.149778,0.147233,0.144325,0.140997,0.137169,0.132721,0.127458,0.121040,0.112754,0.100568,0.053512
174540,0.160763,0.160661,0.160352,0.159834,0.159105,0.158157,0.156982,0.155571,0.153909,0.151979,0.149757,0.147213,0.144305,0.140978,0.137151,0.132704,0.127442,0.121025,0.112741,0.100557,0.053510
174600,0.160739,0.160636,0.160328,0.159810,0.159081,0.158133,0.156959,0.155548,0.153887,0.151957,0.149735,0.147192,0.144285,0.140959,0.137133,0.132686,0.127426,0.121011,0.112728,0.100546,0.053508
174660,0.160715,0.160612,0.160304,0.159786,0.159057,0.158109,0.156936,0.155525,0.153864,0.151935,0.149714,0.147171,0.144265,0.140940,0.137114,0.132669,0.127410,0.120996,0.112715,0.100536,0.053505
174720,0.160691,0.160588,0.160279,0.159762,0.159033,0.158086,0.156912,0.155502,0.153842,0.151913,0.149693,0.147150,0.144245,0.140920,0.137096,0.132652,0.127394,0.120981,0.112702,0.100525,0.053503
174780,0.160666,0.160564,0.160255,0.159739,0.159010,0.158062,0.156889,0.155479,0.153819,0.151891,0.149671,0.147129,0.144225,0.140901,0.137078,0.132634,0.127378,0.120966,0.112689,0.100514,0.053500
174840,0.160642,0.160540,0.160231,0.159715,0.158986,0.158039,0.156866,0.155457,0.153797,0.151869,0.149650,0.147109,0.144205,0.140882,0.137059,0.132617,0.127362,0.120952,0.112676,0.100504,0.053498
174900,0.160618,0.160516,0.160207,0.159691,0.158962,0.158015,0.156843,0.155434,0.153774,0.151847,0.149628,0.147088,0.144185,0.140863,0.137041,0.132600,0.127345,0.120937,0.112663,0.100493,0.053496
174960,0.160594,0.160491,0.160183,0.159667,0.158938,0.157992,0.156820,0.155411,0.153752,0.151825,0.149607,0.147067,0.144165,0.140844,0.137023,0.132582,0.127329,0.120922,0.112650,0.100482,0.053493
175020,0.160570,0.160467,0.160159,0.159643,0.158915,0.157969,0.156797,0.155388,0.153730,0.151803,0.149586,0.147047,0.144145,0.140824,0.137004,0.132565,0.127313,0.120908,0.112637,0.100472,0.053491
175080,0.160546,0.160443,0.160135,0.159619,0.158891,0.157945,0.156773,0.155365,0.153707,0.151781,0.149565,0.147026,0.144125,0.140805,0.136986,0.132548,0.127297,0.120893,0.112624,0.100461,0.053488
175140,0.160522,0.160419,0.160111,0.159595,0.158867,0.157922,0.156750,0.155343,0.153685,0.151760,0.149543,0.147005,0.144105,0.140786,0.136968,0.132531,0.127281,0.120878,0.112611,0.100450,0.053486
175200,0.160498,0.160395,0.160087,0.159571,0.158844,0.157898,0.156727,0.155320,0.153663,0.151738,0.149522,0.146985,0.144085,0.140767,0.136950,0.132513,0.127265,0.120864,0.112598,0.100440,0.053484
175260,0.160474,0.160371,0.160063,0.159548,0.158820,0.157875,0.156704,0.155297,0.153640,0.151716,0.149501,0.146964,0.144065,0.140748,0.136931,0.132496,0.127249,0.120849,0.112585,0.100429,0.053481
175320,0.160450,0.160347,0.160039,0.159524,0.158797,0.157852,0.156681,0.155275,0.153618,0.151694,0.149479,0.146943,0.144045,0.140729,0.136913,0.132479,0.127233,0.120834,0.112572,0.100419,0.053479
175380,0.160426,0.160323,0.160016,0.159500,0.158773,0.157828,0.156658,0.155252,0.153596,0.151672,0.149458,0.146923,0.144025,0.140709,0.136895,0.132462,0.127217,0.120820,0.112559,0.100408,0.053476
175440,0.160402,0.160299,0.159992,0.159476,0.158749,0.157805,0.156635,0.155229,0.153574,0.151651,0.149437,0.146902,0.144005,0.140690,0.136877,0.132445,0.127201,0.120805,0.112546,0.100397,0.053474
175500,0.160378,0.160275,0.159968,0.159453,0.158726,0.157782,0.156612,0.155207,0.153551,0.151629,0.149416,0.146882,0.143986,0.140671,0.136859,0.132427,0.127185,0.120790,0.112533,0.100387,0.053472
175560,0.160354,0.160251,0.159944,0.159429,0.158702,0.157758,0.156589,0.155184,0.153529,0.151607,0.149395,0.146861,0.143966,0.140652,0.136840,0.132410,0.127169,0.120776,0.112520,0.100376,0.053469
175620,0.160330,0.160227,0.159920,0.159405,0.158679,0.157735,0.156566,0.155161,0.153507,0.151585,0.149373,0.146841,0.143946,0.140633,0.136822,0.132393,0.127153,0.120761,0.112507,0.100366,0.053467
